t,x,y,z
3.364,16.2595,0,-38.8086
3.365,16.2641,0,-38.8367
3.366,16.2686,0,-38.8649
3.367,16.2731,0,-38.893
3.368,16.2776,0,-38.9212
3.369,16.2821,0,-38.9494
3.37,16.2867,0,-38.9776
3.371,16.2912,0,-39.0058
3.372,16.2957,0,-39.034
3.373,16.3002,0,-39.0622
3.374,16.3048,0,-39.0904
3.375,16.3093,0,-39.1187
3.376,16.3138,0,-39.1469
3.377,16.3183,0,-39.1752
3.378,16.3228,0,-39.2034
3.379,16.3274,0,-39.2317
3.38,16.3319,0,-39.26
3.381,16.3364,0,-39.2883
3.382,16.3409,0,-39.3166
3.383,16.3454,0,-39.3449
3.384,16.35,0,-39.3732
3.385,16.3545,0,-39.4016
3.386,16.359,0,-39.4299
3.387,16.3635,0,-39.4583
3.388,16.368,0,-39.4866
3.389,16.3726,0,-39.515
3.39,16.3771,0,-39.5434
3.391,16.3816,0,-39.5718
3.392,16.3861,0,-39.6002
3.393,16.3906,0,-39.6286
3.394,16.3952,0,-39.657
3.395,16.3997,0,-39.6855
3.396,16.4042,0,-39.7139
3.397,16.4087,0,-39.7424
3.398,16.4132,0,-39.7708
3.399,16.4177,0,-39.7993
3.4,16.4222,0,-39.8278
3.401,16.4268,0,-39.8563
3.402,16.4313,0,-39.8848
3.403,16.4358,0,-39.9133
3.404,16.4403,0,-39.9418
3.405,16.4448,0,-39.9704
3.406,16.4493,0,-39.9989
3.407,16.4539,0,-40.0275
3.408,16.4584,0,-40.056
3.409,16.4629,0,-40.0846
3.41,16.4674,0,-40.1132
3.411,16.4719,0,-40.1418
3.412,16.4764,0,-40.1704
3.413,16.4809,0,-40.199
3.414,16.4854,0,-40.2276
3.415,16.49,0,-40.2562
3.416,16.4945,0,-40.2849
3.417,16.499,0,-40.3135
3.418,16.5035,0,-40.3422
3.419,16.508,0,-40.3709
3.42,16.5125,0,-40.3995
3.421,16.517,0,-40.4282
3.422,16.5215,0,-40.4569
3.423,16.526,0,-40.4856
3.424,16.5306,0,-40.5144
3.425,16.5351,0,-40.5431
3.426,16.5396,0,-40.5718
3.427,16.5441,0,-40.6006
3.428,16.5486,0,-40.6293
3.429,16.5531,0,-40.6581
3.43,16.5576,0,-40.6869
3.431,16.5621,0,-40.7157
3.432,16.5666,0,-40.7445
3.433,16.5711,0,-40.7733
3.434,16.5756,0,-40.8021
3.435,16.5802,0,-40.8309
3.436,16.5847,0,-40.8598
3.437,16.5892,0,-40.8886
3.438,16.5937,0,-40.9175
3.439,16.5982,0,-40.9463
3.44,16.6027,0,-40.9752
3.441,16.6072,0,-41.0041
3.442,16.6117,0,-41.033
3.443,16.6162,0,-41.0619
3.444,16.6207,0,-41.0908
3.445,16.6252,0,-41.1197
3.446,16.6297,0,-41.1487
3.447,16.6342,0,-41.1776
3.448,16.6387,0,-41.2066
3.449,16.6432,0,-41.2355
3.45,16.6477,0,-41.2645
3.451,16.6522,0,-41.2935
3.452,16.6567,0,-41.3225
3.453,16.6612,0,-41.3515
3.454,16.6657,0,-41.3805
3.455,16.6702,0,-41.4095
3.456,16.6748,0,-41.4386
3.457,16.6793,0,-41.4676
3.458,16.6838,0,-41.4967
3.459,16.6883,0,-41.5257
3.46,16.6928,0,-41.5548
3.461,16.6973,0,-41.5839
3.462,16.7018,0,-41.613
3.463,16.7063,0,-41.6421
3.464,16.7108,0,-41.6712
3.465,16.7153,0,-41.7003
3.466,16.7198,0,-41.7295
3.467,16.7243,0,-41.7586
3.468,16.7288,0,-41.7878
3.469,16.7333,0,-41.8169
3.47,16.7378,0,-41.8461
3.471,16.7423,0,-41.8753
3.472,16.7468,0,-41.9045
3.473,16.7513,0,-41.9337
3.474,16.7558,0,-41.9629
3.475,16.7602,0,-41.9921
3.476,16.7647,0,-42.0213
3.477,16.7692,0,-42.0506
3.478,16.7737,0,-42.0798
3.479,16.7782,0,-42.1091
3.48,16.7827,0,-42.1383
3.481,16.7872,0,-42.1676
3.482,16.7917,0,-42.1969
3.483,16.7962,0,-42.2262
3.484,16.8007,0,-42.2555
3.485,16.8052,0,-42.2848
3.486,16.8097,0,-42.3142
3.487,16.8142,0,-42.3435
3.488,16.8187,0,-42.3729
3.489,16.8232,0,-42.4022
3.49,16.8277,0,-42.4316
3.491,16.8322,0,-42.461
3.492,16.8367,0,-42.4904
3.493,16.8412,0,-42.5198
3.494,16.8457,0,-42.5492
3.495,16.8501,0,-42.5786
3.496,16.8546,0,-42.608
3.497,16.8591,0,-42.6374
3.498,16.8636,0,-42.6669
3.499,16.8681,0,-42.6963
3.5,16.8726,0,-42.7258
3.501,16.8771,0,-42.7553
3.502,16.8816,0,-42.7848
3.503,16.8861,0,-42.8143
3.504,16.8906,0,-42.8438
3.505,16.8951,0,-42.8733
3.506,16.8996,0,-42.9028
3.507,16.904,0,-42.9324
3.508,16.9085,0,-42.9619
3.509,16.913,0,-42.9915
3.51,16.9175,0,-43.021
3.511,16.922,0,-43.0506
3.512,16.9265,0,-43.0802
3.513,16.931,0,-43.1098
3.514,16.9355,0,-43.1394
3.515,16.94,0,-43.169
3.516,16.9444,0,-43.1986
3.517,16.9489,0,-43.2283
3.518,16.9534,0,-43.2579
3.519,16.9579,0,-43.2876
3.52,16.9624,0,-43.3172
3.521,16.9669,0,-43.3469
3.522,16.9714,0,-43.3766
3.523,16.9758,0,-43.4063
3.524,16.9803,0,-43.436
3.525,16.9848,0,-43.4657
3.526,16.9893,0,-43.4954
3.527,16.9938,0,-43.5251
3.528,16.9983,0,-43.5549
3.529,17.0028,0,-43.5846
3.53,17.0072,0,-43.6144
3.531,17.0117,0,-43.6442
3.532,17.0162,0,-43.6739
3.533,17.0207,0,-43.7037
3.534,17.0252,0,-43.7335
3.535,17.0297,0,-43.7633
3.536,17.0341,0,-43.7932
3.537,17.0386,0,-43.823
3.538,17.0431,0,-43.8528
3.539,17.0476,0,-43.8827
3.54,17.0521,0,-43.9125
3.541,17.0566,0,-43.9424
3.542,17.061,0,-43.9723
3.543,17.0655,0,-44.0022
3.544,17.07,0,-44.0321
3.545,17.0745,0,-44.062
3.546,17.079,0,-44.0919
3.547,17.0834,0,-44.1218
3.548,17.0879,0,-44.1518
3.549,17.0924,0,-44.1817
3.55,17.0969,0,-44.2117
3.551,17.1014,0,-44.2417
3.552,17.1058,0,-44.2716
3.553,17.1103,0,-44.3016
3.554,17.1148,0,-44.3316
3.555,17.1193,0,-44.3616
3.556,17.1237,0,-44.3916
3.557,17.1282,0,-44.4217
3.558,17.1327,0,-44.4517
3.559,17.1372,0,-44.4818
3.56,17.1417,0,-44.5118
3.561,17.1461,0,-44.5419
3.562,17.1506,0,-44.572
3.563,17.1551,0,-44.602
3.564,17.1596,0,-44.6321
3.565,17.164,0,-44.6622
3.566,17.1685,0,-44.6924
3.567,17.173,0,-44.7225
3.568,17.1775,0,-44.7526
3.569,17.1819,0,-44.7828
3.57,17.1864,0,-44.8129
3.571,17.1909,0,-44.8431
3.572,17.1954,0,-44.8733
3.573,17.1998,0,-44.9034
3.574,17.2043,0,-44.9336
3.575,17.2088,0,-44.9638
3.576,17.2132,0,-44.9941
3.577,17.2177,0,-45.0243
3.578,17.2222,0,-45.0545
3.579,17.2267,0,-45.0848
3.58,17.2311,0,-45.115
3.581,17.2356,0,-45.1453
3.582,17.2401,0,-45.1755
3.583,17.2445,0,-45.2058
3.584,17.249,0,-45.2361
3.585,17.2535,0,-45.2664
3.586,17.258,0,-45.2967
3.587,17.2624,0,-45.3271
3.588,17.2669,0,-45.3574
3.589,17.2714,0,-45.3877
3.59,17.2758,0,-45.4181
3.591,17.2803,0,-45.4484
3.592,17.2848,0,-45.4788
3.593,17.2892,0,-45.5092
3.594,17.2937,0,-45.5396
3.595,17.2982,0,-45.57
3.596,17.3026,0,-45.6004
3.597,17.3071,0,-45.6308
3.598,17.3116,0,-45.6613
3.599,17.316,0,-45.6917
3.6,17.3205,0,-45.7221
3.601,17.325,0,-45.7526
3.602,17.3294,0,-45.7831
3.603,17.3339,0,-45.8136
3.604,17.3384,0,-45.844
3.605,17.3428,0,-45.8745
3.606,17.3473,0,-45.9051
3.607,17.3518,0,-45.9356
3.608,17.3562,0,-45.9661
3.609,17.3607,0,-45.9966
3.61,17.3652,0,-46.0272
3.611,17.3696,0,-46.0577
3.612,17.3741,0,-46.0883
3.613,17.3786,0,-46.1189
3.614,17.383,0,-46.1495
3.615,17.3875,0,-46.1801
3.616,17.3919,0,-46.2107
3.617,17.3964,0,-46.2413
3.618,17.4009,0,-46.2719
3.619,17.4053,0,-46.3026
3.62,17.4098,0,-46.3332
3.621,17.4143,0,-46.3639
3.622,17.4187,0,-46.3945
3.623,17.4232,0,-46.4252
3.624,17.4276,0,-46.4559
3.625,17.4321,0,-46.4866
3.626,17.4366,0,-46.5173
3.627,17.441,0,-46.548
3.628,17.4455,0,-46.5787
3.629,17.4499,0,-46.6095
3.63,17.4544,0,-46.6402
3.631,17.4589,0,-46.671
3.632,17.4633,0,-46.7017
3.633,17.4678,0,-46.7325
3.634,17.4722,0,-46.7633
3.635,17.4767,0,-46.7941
3.636,17.4811,0,-46.8249
3.637,17.4856,0,-46.8557
3.638,17.4901,0,-46.8865
3.639,17.4945,0,-46.9174
3.64,17.499,0,-46.9482
3.641,17.5034,0,-46.9791
3.642,17.5079,0,-47.0099
3.643,17.5123,0,-47.0408
3.644,17.5168,0,-47.0717
3.645,17.5213,0,-47.1026
3.646,17.5257,0,-47.1335
3.647,17.5302,0,-47.1644
3.648,17.5346,0,-47.1953
3.649,17.5391,0,-47.2262
3.65,17.5435,0,-47.2572
3.651,17.548,0,-47.2881
3.652,17.5524,0,-47.3191
3.653,17.5569,0,-47.3501
3.654,17.5613,0,-47.381
3.655,17.5658,0,-47.412
3.656,17.5703,0,-47.443
3.657,17.5747,0,-47.474
3.658,17.5792,0,-47.5051
3.659,17.5836,0,-47.5361
3.66,17.5881,0,-47.5671
3.661,17.5925,0,-47.5982
3.662,17.597,0,-47.6292
3.663,17.6014,0,-47.6603
3.664,17.6059,0,-47.6914
3.665,17.6103,0,-47.7225
3.666,17.6148,0,-47.7536
3.667,17.6192,0,-47.7847
3.668,17.6237,0,-47.8158
3.669,17.6281,0,-47.8469
3.67,17.6326,0,-47.8781
3.671,17.637,0,-47.9092
3.672,17.6415,0,-47.9404
3.673,17.6459,0,-47.9715
3.674,17.6504,0,-48.0027
3.675,17.6548,0,-48.0339
3.676,17.6592,0,-48.0651
3.677,17.6637,0,-48.0963
3.678,17.6681,0,-48.1275
3.679,17.6726,0,-48.1588
3.68,17.677,0,-48.19
3.681,17.6815,0,-48.2212
3.682,17.6859,0,-48.2525
3.683,17.6904,0,-48.2838
3.684,17.6948,0,-48.315
3.685,17.6993,0,-48.3463
3.686,17.7037,0,-48.3776
3.687,17.7082,0,-48.4089
3.688,17.7126,0,-48.4402
3.689,17.717,0,-48.4716
3.69,17.7215,0,-48.5029
3.691,17.7259,0,-48.5342
3.692,17.7304,0,-48.5656
3.693,17.7348,0,-48.597
3.694,17.7393,0,-48.6283
3.695,17.7437,0,-48.6597
3.696,17.7481,0,-48.6911
3.697,17.7526,0,-48.7225
3.698,17.757,0,-48.7539
3.699,17.7615,0,-48.7854
3.7,17.7659,0,-48.8168
3.701,17.7704,0,-48.8482
3.702,17.7748,0,-48.8797
3.703,17.7792,0,-48.9111
3.704,17.7837,0,-48.9426
3.705,17.7881,0,-48.9741
3.706,17.7926,0,-49.0056
3.707,17.797,0,-49.0371
3.708,17.8014,0,-49.0686
3.709,17.8059,0,-49.1001
3.71,17.8103,0,-49.1317
3.711,17.8148,0,-49.1632
3.712,17.8192,0,-49.1947
3.713,17.8236,0,-49.2263
3.714,17.8281,0,-49.2579
3.715,17.8325,0,-49.2895
3.716,17.8369,0,-49.3211
3.717,17.8414,0,-49.3527
3.718,17.8458,0,-49.3843
3.719,17.8503,0,-49.4159
3.72,17.8547,0,-49.4475
3.721,17.8591,0,-49.4792
3.722,17.8636,0,-49.5108
3.723,17.868,0,-49.5425
3.724,17.8724,0,-49.5741
3.725,17.8769,0,-49.6058
3.726,17.8813,0,-49.6375
3.727,17.8857,0,-49.6692
3.728,17.8902,0,-49.7009
3.729,17.8946,0,-49.7326
3.73,17.899,0,-49.7643
3.731,17.9035,0,-49.7961
3.732,17.9079,0,-49.8278
3.733,17.9123,0,-49.8596
3.734,17.9168,0,-49.8914
3.735,17.9212,0,-49.9231
3.736,17.9256,0,-49.9549
3.737,17.9301,0,-49.9867
3.738,17.9345,0,-50.0185
3.739,17.9389,0,-50.0503
3.74,17.9434,0,-50.0822
3.741,17.9478,0,-50.114
3.742,17.9522,0,-50.1459
3.743,17.9567,0,-50.1777
3.744,17.9611,0,-50.2096
3.745,17.9655,0,-50.2414
3.746,17.9699,0,-50.2733
3.747,17.9744,0,-50.3052
3.748,17.9788,0,-50.3371
3.749,17.9832,0,-50.369
3.75,17.9877,0,-50.401
3.751,17.9921,0,-50.4329
3.752,17.9965,0,-50.4649
3.753,18.0009,0,-50.4968
3.754,18.0054,0,-50.5288
3.755,18.0098,0,-50.5607
3.756,18.0142,0,-50.5927
3.757,18.0187,0,-50.6247
3.758,18.0231,0,-50.6567
3.759,18.0275,0,-50.6887
3.76,18.0319,0,-50.7208
3.761,18.0364,0,-50.7528
3.762,18.0408,0,-50.7848
3.763,18.0452,0,-50.8169
3.764,18.0496,0,-50.8489
3.765,18.0541,0,-50.881
3.766,18.0585,0,-50.9131
3.767,18.0629,0,-50.9452
3.768,18.0673,0,-50.9773
3.769,18.0718,0,-51.0094
3.77,18.0762,0,-51.0415
3.771,18.0806,0,-51.0737
3.772,18.085,0,-51.1058
3.773,18.0894,0,-51.138
3.774,18.0939,0,-51.1701
3.775,18.0983,0,-51.2023
3.776,18.1027,0,-51.2345
3.777,18.1071,0,-51.2667
3.778,18.1116,0,-51.2989
3.779,18.116,0,-51.3311
3.78,18.1204,0,-51.3633
3.781,18.1248,0,-51.3955
3.782,18.1292,0,-51.4277
3.783,18.1337,0,-51.46
3.784,18.1381,0,-51.4923
3.785,18.1425,0,-51.5245
3.786,18.1469,0,-51.5568
3.787,18.1513,0,-51.5891
3.788,18.1558,0,-51.6214
3.789,18.1602,0,-51.6537
3.79,18.1646,0,-51.686
3.791,18.169,0,-51.7183
3.792,18.1734,0,-51.7507
3.793,18.1778,0,-51.783
3.794,18.1823,0,-51.8154
3.795,18.1867,0,-51.8478
3.796,18.1911,0,-51.8801
3.797,18.1955,0,-51.9125
3.798,18.1999,0,-51.9449
3.799,18.2043,0,-51.9773
3.8,18.2088,0,-52.0097
3.801,18.2132,0,-52.0422
3.802,18.2176,0,-52.0746
3.803,18.222,0,-52.107
3.804,18.2264,0,-52.1395
3.805,18.2308,0,-52.172
3.806,18.2352,0,-52.2044
3.807,18.2397,0,-52.2369
3.808,18.2441,0,-52.2694
3.809,18.2485,0,-52.3019
3.81,18.2529,0,-52.3344
3.811,18.2573,0,-52.367
3.812,18.2617,0,-52.3995
3.813,18.2661,0,-52.432
3.814,18.2706,0,-52.4646
3.815,18.275,0,-52.4972
3.816,18.2794,0,-52.5297
3.817,18.2838,0,-52.5623
3.818,18.2882,0,-52.5949
3.819,18.2926,0,-52.6275
3.82,18.297,0,-52.6601
3.821,18.3014,0,-52.6927
3.822,18.3058,0,-52.7254
3.823,18.3102,0,-52.758
3.824,18.3147,0,-52.7907
3.825,18.3191,0,-52.8233
3.826,18.3235,0,-52.856
3.827,18.3279,0,-52.8887
3.828,18.3323,0,-52.9214
3.829,18.3367,0,-52.9541
3.83,18.3411,0,-52.9868
3.831,18.3455,0,-53.0195
3.832,18.3499,0,-53.0522
3.833,18.3543,0,-53.085
3.834,18.3587,0,-53.1177
3.835,18.3631,0,-53.1505
3.836,18.3676,0,-53.1833
3.837,18.372,0,-53.216
3.838,18.3764,0,-53.2488
3.839,18.3808,0,-53.2816
3.84,18.3852,0,-53.3144
3.841,18.3896,0,-53.3473
3.842,18.394,0,-53.3801
3.843,18.3984,0,-53.4129
3.844,18.4028,0,-53.4458
3.845,18.4072,0,-53.4786
3.846,18.4116,0,-53.5115
3.847,18.416,0,-53.5444
3.848,18.4204,0,-53.5773
3.849,18.4248,0,-53.6102
3.85,18.4292,0,-53.6431
3.851,18.4336,0,-53.676
3.852,18.438,0,-53.7089
3.853,18.4424,0,-53.7419
3.854,18.4468,0,-53.7748
3.855,18.4512,0,-53.8078
3.856,18.4556,0,-53.8407
3.857,18.46,0,-53.8737
3.858,18.4644,0,-53.9067
3.859,18.4688,0,-53.9397
3.86,18.4732,0,-53.9727
3.861,18.4776,0,-54.0057
3.862,18.482,0,-54.0387
3.863,18.4864,0,-54.0718
3.864,18.4908,0,-54.1048
3.865,18.4952,0,-54.1379
3.866,18.4996,0,-54.1709
3.867,18.504,0,-54.204
3.868,18.5084,0,-54.2371
3.869,18.5128,0,-54.2702
3.87,18.5172,0,-54.3033
3.871,18.5216,0,-54.3364
3.872,18.526,0,-54.3695
3.873,18.5304,0,-54.4027
3.874,18.5348,0,-54.4358
3.875,18.5392,0,-54.469
3.876,18.5436,0,-54.5021
3.877,18.548,0,-54.5353
3.878,18.5524,0,-54.5685
3.879,18.5568,0,-54.6017
3.88,18.5612,0,-54.6349
3.881,18.5656,0,-54.6681
3.882,18.57,0,-54.7013
3.883,18.5743,0,-54.7345
3.884,18.5787,0,-54.7678
3.885,18.5831,0,-54.801
3.886,18.5875,0,-54.8343
3.887,18.5919,0,-54.8676
3.888,18.5963,0,-54.9009
3.889,18.6007,0,-54.9341
3.89,18.6051,0,-54.9674
3.891,18.6095,0,-55.0008
3.892,18.6139,0,-55.0341
3.893,18.6183,0,-55.0674
3.894,18.6227,0,-55.1007
3.895,18.6271,0,-55.1341
3.896,18.6314,0,-55.1675
3.897,18.6358,0,-55.2008
3.898,18.6402,0,-55.2342
3.899,18.6446,0,-55.2676
3.9,18.649,0,-55.301
3.901,18.6534,0,-55.3344
3.902,18.6578,0,-55.3678
3.903,18.6622,0,-55.4012
3.904,18.6666,0,-55.4347
3.905,18.6709,0,-55.4681
3.906,18.6753,0,-55.5016
3.907,18.6797,0,-55.5351
3.908,18.6841,0,-55.5685
3.909,18.6885,0,-55.602
3.91,18.6929,0,-55.6355
3.911,18.6973,0,-55.669
3.912,18.7017,0,-55.7026
3.913,18.706,0,-55.7361
3.914,18.7104,0,-55.7696
3.915,18.7148,0,-55.8032
3.916,18.7192,0,-55.8367
3.917,18.7236,0,-55.8703
3.918,18.728,0,-55.9039
3.919,18.7324,0,-55.9374
3.92,18.7367,0,-55.971
3.921,18.7411,0,-56.0046
3.922,18.7455,0,-56.0383
3.923,18.7499,0,-56.0719
3.924,18.7543,0,-56.1055
3.925,18.7587,0,-56.1392
3.926,18.763,0,-56.1728
3.927,18.7674,0,-56.2065
3.928,18.7718,0,-56.2402
3.929,18.7762,0,-56.2738
3.93,18.7806,0,-56.3075
3.931,18.7849,0,-56.3412
3.932,18.7893,0,-56.375
3.933,18.7937,0,-56.4087
3.934,18.7981,0,-56.4424
3.935,18.8025,0,-56.4762
3.936,18.8068,0,-56.5099
3.937,18.8112,0,-56.5437
3.938,18.8156,0,-56.5774
3.939,18.82,0,-56.6112
3.94,18.8244,0,-56.645
3.941,18.8287,0,-56.6788
3.942,18.8331,0,-56.7126
3.943,18.8375,0,-56.7465
3.944,18.8419,0,-56.7803
3.945,18.8463,0,-56.8141
3.946,18.8506,0,-56.848
3.947,18.855,0,-56.8818
3.948,18.8594,0,-56.9157
3.949,18.8638,0,-56.9496
3.95,18.8681,0,-56.9835
3.951,18.8725,0,-57.0174
3.952,18.8769,0,-57.0513
3.953,18.8813,0,-57.0852
3.954,18.8856,0,-57.1191
3.955,18.89,0,-57.1531
3.956,18.8944,0,-57.187
3.957,18.8988,0,-57.221
3.958,18.9031,0,-57.255
3.959,18.9075,0,-57.2889
3.96,18.9119,0,-57.3229
3.961,18.9163,0,-57.3569
3.962,18.9206,0,-57.3909
3.963,18.925,0,-57.425
3.964,18.9294,0,-57.459
3.965,18.9337,0,-57.493
3.966,18.9381,0,-57.5271
3.967,18.9425,0,-57.5611
3.968,18.9469,0,-57.5952
3.969,18.9512,0,-57.6293
3.97,18.9556,0,-57.6634
3.971,18.96,0,-57.6975
3.972,18.9643,0,-57.7316
3.973,18.9687,0,-57.7657
3.974,18.9731,0,-57.7998
3.975,18.9774,0,-57.834
3.976,18.9818,0,-57.8681
3.977,18.9862,0,-57.9023
3.978,18.9906,0,-57.9364
3.979,18.9949,0,-57.9706
3.98,18.9993,0,-58.0048
3.981,19.0037,0,-58.039
3.982,19.008,0,-58.0732
3.983,19.0124,0,-58.1074
3.984,19.0168,0,-58.1416
3.985,19.0211,0,-58.1759
3.986,19.0255,0,-58.2101
3.987,19.0299,0,-58.2444
3.988,19.0342,0,-58.2786
3.989,19.0386,0,-58.3129
3.99,19.043,0,-58.3472
3.991,19.0473,0,-58.3815
3.992,19.0517,0,-58.4158
3.993,19.0561,0,-58.4501
3.994,19.0604,0,-58.4844
3.995,19.0648,0,-58.5187
3.996,19.0691,0,-58.5531
3.997,19.0735,0,-58.5874
3.998,19.0779,0,-58.6218
3.999,19.0822,0,-58.6562
4,19.0866,0,-58.6906
4.001,19.091,0,-58.7249
4.002,19.0953,0,-58.7594
4.003,19.0997,0,-58.7938
4.004,19.104,0,-58.8282
4.005,19.1084,0,-58.8626
4.006,19.1128,0,-58.8971
4.007,19.1171,0,-58.9315
4.008,19.1215,0,-58.966
4.009,19.1258,0,-59.0004
4.01,19.1302,0,-59.0349
4.011,19.1346,0,-59.0694
4.012,19.1389,0,-59.1039
4.013,19.1433,0,-59.1384
4.014,19.1476,0,-59.1729
4.015,19.152,0,-59.2075
4.016,19.1564,0,-59.242
4.017,19.1607,0,-59.2766
4.018,19.1651,0,-59.3111
4.019,19.1694,0,-59.3457
4.02,19.1738,0,-59.3803
4.021,19.1781,0,-59.4149
4.022,19.1825,0,-59.4495
4.023,19.1869,0,-59.4841
4.024,19.1912,0,-59.5187
4.025,19.1956,0,-59.5533
4.026,19.1999,0,-59.5879
4.027,19.2043,0,-59.6226
4.028,19.2086,0,-59.6573
4.029,19.213,0,-59.6919
4.03,19.2173,0,-59.7266
4.031,19.2217,0,-59.7613
4.032,19.2261,0,-59.796
4.033,19.2304,0,-59.8307
4.034,19.2348,0,-59.8654
4.035,19.2391,0,-59.9001
4.036,19.2435,0,-59.9349
4.037,19.2478,0,-59.9696
4.038,19.2522,0,-60.0044
4.039,19.2565,0,-60.0391
4.04,19.2609,0,-60.0739
4.041,19.2652,0,-60.1087
4.042,19.2696,0,-60.1435
4.043,19.2739,0,-60.1783
4.044,19.2783,0,-60.2131
4.045,19.2826,0,-60.2479
4.046,19.287,0,-60.2828
4.047,19.2913,0,-60.3176
4.048,19.2957,0,-60.3525
4.049,19.3,0,-60.3873
4.05,19.3044,0,-60.4222
4.051,19.3087,0,-60.4571
4.052,19.3131,0,-60.492
4.053,19.3174,0,-60.5269
4.054,19.3218,0,-60.5618
4.055,19.3261,0,-60.5967
4.056,19.3305,0,-60.6317
4.057,19.3348,0,-60.6666
4.058,19.3392,0,-60.7015
4.059,19.3435,0,-60.7365
4.06,19.3479,0,-60.7715
4.061,19.3522,0,-60.8065
4.062,19.3565,0,-60.8415
4.063,19.3609,0,-60.8765
4.064,19.3652,0,-60.9115
4.065,19.3696,0,-60.9465
4.066,19.3739,0,-60.9815
4.067,19.3783,0,-61.0166
4.068,19.3826,0,-61.0516
4.069,19.387,0,-61.0867
4.07,19.3913,0,-61.1217
4.071,19.3956,0,-61.1568
4.072,19.4,0,-61.1919
4.073,19.4043,0,-61.227
4.074,19.4087,0,-61.2621
4.075,19.413,0,-61.2972
4.076,19.4174,0,-61.3324
4.077,19.4217,0,-61.3675
4.078,19.426,0,-61.4027
4.079,19.4304,0,-61.4378
4.08,19.4347,0,-61.473
4.081,19.4391,0,-61.5082
4.082,19.4434,0,-61.5434
4.083,19.4477,0,-61.5786
4.084,19.4521,0,-61.6138
4.085,19.4564,0,-61.649
4.086,19.4608,0,-61.6842
4.087,19.4651,0,-61.7194
4.088,19.4694,0,-61.7547
4.089,19.4738,0,-61.7899
4.09,19.4781,0,-61.8252
4.091,19.4825,0,-61.8605
4.092,19.4868,0,-61.8958
4.093,19.4911,0,-61.9311
4.094,19.4955,0,-61.9664
4.095,19.4998,0,-62.0017
4.096,19.5041,0,-62.037
4.097,19.5085,0,-62.0724
4.098,19.5128,0,-62.1077
4.099,19.5172,0,-62.1431
4.1,19.5215,0,-62.1784
4.101,19.5258,0,-62.2138
4.102,19.5302,0,-62.2492
4.103,19.5345,0,-62.2846
4.104,19.5388,0,-62.32
4.105,19.5432,0,-62.3554
4.106,19.5475,0,-62.3908
4.107,19.5518,0,-62.4263
4.108,19.5562,0,-62.4617
4.109,19.5605,0,-62.4972
4.11,19.5648,0,-62.5326
4.111,19.5692,0,-62.5681
4.112,19.5735,0,-62.6036
4.113,19.5778,0,-62.6391
4.114,19.5822,0,-62.6746
4.115,19.5865,0,-62.7101
4.116,19.5908,0,-62.7456
4.117,19.5951,0,-62.7811
4.118,19.5995,0,-62.8167
4.119,19.6038,0,-62.8522
4.12,19.6081,0,-62.8878
4.121,19.6125,0,-62.9234
4.122,19.6168,0,-62.9589
4.123,19.6211,0,-62.9945
4.124,19.6255,0,-63.0301
4.125,19.6298,0,-63.0658
4.126,19.6341,0,-63.1014
4.127,19.6384,0,-63.137
4.128,19.6428,0,-63.1726
4.129,19.6471,0,-63.2083
4.13,19.6514,0,-63.244
4.131,19.6557,0,-63.2796
4.132,19.6601,0,-63.3153
4.133,19.6644,0,-63.351
4.134,19.6687,0,-63.3867
4.135,19.6731,0,-63.4224
4.136,19.6774,0,-63.4581
4.137,19.6817,0,-63.4939
4.138,19.686,0,-63.5296
4.139,19.6904,0,-63.5653
4.14,19.6947,0,-63.6011
4.141,19.699,0,-63.6369
4.142,19.7033,0,-63.6726
4.143,19.7076,0,-63.7084
4.144,19.712,0,-63.7442
4.145,19.7163,0,-63.78
4.146,19.7206,0,-63.8159
4.147,19.7249,0,-63.8517
4.148,19.7293,0,-63.8875
4.149,19.7336,0,-63.9234
4.15,19.7379,0,-63.9592
4.151,19.7422,0,-63.9951
4.152,19.7465,0,-64.031
4.153,19.7509,0,-64.0669
4.154,19.7552,0,-64.1027
4.155,19.7595,0,-64.1387
4.156,19.7638,0,-64.1746
4.157,19.7681,0,-64.2105
4.158,19.7725,0,-64.2464
4.159,19.7768,0,-64.2824
4.16,19.7811,0,-64.3183
4.161,19.7854,0,-64.3543
4.162,19.7897,0,-64.3903
4.163,19.7941,0,-64.4263
4.164,19.7984,0,-64.4623
4.165,19.8027,0,-64.4983
4.166,19.807,0,-64.5343
4.167,19.8113,0,-64.5703
4.168,19.8156,0,-64.6063
4.169,19.82,0,-64.6424
4.17,19.8243,0,-64.6784
4.171,19.8286,0,-64.7145
4.172,19.8329,0,-64.7506
4.173,19.8372,0,-64.7866
4.174,19.8415,0,-64.8227
4.175,19.8459,0,-64.8588
4.176,19.8502,0,-64.895
4.177,19.8545,0,-64.9311
4.178,19.8588,0,-64.9672
4.179,19.8631,0,-65.0033
4.18,19.8674,0,-65.0395
4.181,19.8717,0,-65.0757
4.182,19.876,0,-65.1118
4.183,19.8804,0,-65.148
4.184,19.8847,0,-65.1842
4.185,19.889,0,-65.2204
4.186,19.8933,0,-65.2566
4.187,19.8976,0,-65.2928
4.188,19.9019,0,-65.3291
4.189,19.9062,0,-65.3653
4.19,19.9105,0,-65.4016
4.191,19.9148,0,-65.4378
4.192,19.9192,0,-65.4741
4.193,19.9235,0,-65.5104
4.194,19.9278,0,-65.5467
4.195,19.9321,0,-65.583
